id,player_id,match_id,agent_id,team_id,kills,deaths,assists,kda
27602,961,17231,14,10078,26,2,6,16.0
27603,959,15549,18,3961,27,11,16,3.909090909090909
27605,608,21381,8,6972,27,5,8,7.0
27606,910,6521,19,1190,11,4,6,4.25
27607,355,29025,1,11331,6,3,0,2.0
27608,283,9952,2,7161,14,6,17,5.166666666666667
27609,459,28796,15,10187,5,23,7,0.5217391304347826
27610,833,11670,2,5327,9,3,14,7.666666666666667
27611,478,26035,9,680,2,26,5,0.2692307692307692
27612,628,29326,19,5900,19,0,4,23.0
27613,977,11492,4,4178,2,20,14,0.8
27614,166,20570,15,8697,22,10,20,4.2
27615,93,24644,15,1947,20,15,6,1.7333333333333334
27616,9,14113,6,14817,18,9,18,4.0
27617,826,6182,1,3763,17,20,15,1.6
27618,457,17179,2,2840,27,4,2,7.25
27619,719,27849,13,9341,16,21,15,1.4761904761904763
27620,973,29682,10,11355,2,29,9,0.3793103448275862
27621,517,2161,10,6087,19,22,11,1.3636363636363635
27623,473,21082,4,3094,13,0,16,29.0
27624,632,9094,10,1553,10,10,6,1.6
27626,397,14750,17,8608,30,7,18,6.857142857142857
27627,195,28514,8,2858,27,5,17,8.8
27629,894,14957,4,11045,5,21,1,0.2857142857142857
27630,552,25966,7,12310,2,19,8,0.5263157894736842
27631,744,23373,7,9485,29,22,13,1.9090909090909092
27633,756,11157,2,3622,7,30,17,0.8
27635,70,9214,19,1402,23,8,6,3.625
27636,751,8195,9,6293,19,5,17,7.2
27638,996,24291,4,7040,21,4,5,6.5
27640,210,7777,2,6317,27,18,0,1.5
27642,898,3728,7,14949,22,4,13,8.75
27643,377,10573,2,12694,14,6,15,4.833333333333333
27644,337,2481,16,13472,12,7,0,1.7142857142857142
27645,319,10202,14,5563,2,13,7,0.6923076923076923
27646,811,19359,13,2380,1,2,0,0.5
27648,385,22646,5,4911,8,16,9,1.0625
27650,538,7869,19,11954,23,14,16,2.7857142857142856
27651,809,18158,4,5104,15,3,12,9.0
27652,434,17136,7,13181,10,5,19,5.8
27656,849,4717,7,12967,4,15,4,0.5333333333333333
27658,533,26974,13,11568,27,30,13,1.3333333333333333
27660,694,26956,8,11041,28,27,12,1.4814814814814814
27661,411,29342,4,8618,16,22,10,1.1818181818181819
27663,788,9242,15,258,27,10,16,4.3
27664,29,15344,9,1021,21,5,7,5.6
27666,293,22208,4,5941,20,25,18,1.52
27667,371,19140,6,12239,23,25,2,1.0
27668,485,2501,9,12269,29,3,1,10.0
27669,262,28031,18,13159,9,16,15,1.5
27670,958,29655,12,14265,24,24,3,1.125
27672,847,8986,11,9842,28,14,8,2.5714285714285716
27673,719,1833,7,14703,24,2,9,16.5
27675,648,616,19,2491,15,3,13,9.333333333333334
27677,274,8090,16,10755,5,23,10,0.6521739130434783
27679,687,9843,18,1459,22,14,20,3.0
27680,584,13337,2,6530,10,30,9,0.6333333333333333
27683,275,20871,12,2505,13,6,5,3.0
27684,787,7889,9,12677,0,28,14,0.5
27685,694,22358,12,13655,26,10,16,4.2
27687,870,14726,6,8500,2,18,14,0.8888888888888888
27688,371,3320,12,1039,27,5,6,6.6
27689,260,27939,13,14681,29,22,14,1.9545454545454546
27693,305,23461,17,2766,13,0,18,31.0
27694,972,5597,14,513,11,13,19,2.3076923076923075
27696,989,12640,9,4039,27,0,17,44.0
27697,411,12565,12,10337,30,4,12,10.5
27698,945,5484,10,10155,2,27,16,0.6666666666666666
27699,436,17386,15,7040,26,2,9,17.5
27700,809,20149,11,10101,20,30,19,1.3
27702,794,13665,2,6281,21,25,8,1.16
27703,69,21442,14,6623,16,26,19,1.3461538461538463
27704,103,16926,10,3921,30,25,3,1.32
27708,748,16084,1,13461,22,5,10,6.4
27710,7,23254,15,9328,26,6,12,6.333333333333333
27712,358,5948,15,890,10,3,2,4.0
27716,859,13791,10,13039,17,20,18,1.75
27717,900,22535,12,3046,24,11,9,3.0
27721,611,867,7,5545,4,22,19,1.0454545454545454
27723,786,10285,9,7083,16,4,3,4.75
27724,109,72,20,11911,10,24,11,0.875
27725,197,24533,14,12041,30,0,8,38.0
27726,723,21189,7,2453,25,22,1,1.1818181818181819
27727,855,3001,6,6317,27,3,4,10.333333333333334
27730,85,13516,11,11534,1,21,9,0.47619047619047616
27733,498,4364,15,11537,7,8,4,1.375
27734,499,3751,11,9005,25,15,6,2.066666666666667
27738,4,11175,1,7773,7,6,4,1.8333333333333333
27741,447,3214,6,2888,3,30,20,0.7666666666666667
27745,46,19773,8,3063,16,27,9,0.9259259259259259
27747,485,22209,8,2320,10,28,12,0.7857142857142857
27748,270,9067,1,3994,27,20,5,1.6
27749,45,16741,20,6235,26,6,10,6.0
27750,916,3619,16,10695,13,4,9,5.5
27751,476,18286,19,1639,12,9,17,3.2222222222222223
27752,902,16811,15,7280,1,22,10,0.5
27754,106,10736,18,12198,3,5,9,2.4
27756,727,16963,18,13544,29,26,10,1.5
27759,738,19589,1,7421,10,11,12,2.0
27761,112,16769,18,11870,22,11,20,3.8181818181818183
27762,925,11589,7,9291,1,19,14,0.7894736842105263
27763,20,27824,11,10440,14,8,9,2.875
27765,239,13237,18,9202,5,12,6,0.9166666666666666
27766,433,20140,5,408,7,9,13,2.2222222222222223
27768,665,9967,7,5,8,19,14,1.1578947368421053
27769,76,25352,1,7188,8,16,15,1.4375
27771,64,9237,12,8692,12,3,11,7.666666666666667
27772,180,24807,15,6083,8,6,7,2.5
27773,50,22935,6,2502,29,19,2,1.631578947368421
27774,723,137,7,5388,0,19,20,1.0526315789473684
27778,312,10114,10,13748,22,14,15,2.642857142857143
27781,864,5248,15,5981,5,27,3,0.2962962962962963
27783,247,28726,4,7111,19,28,14,1.1785714285714286
27784,103,15713,10,1577,1,13,19,1.5384615384615385
27788,323,8238,3,1136,13,5,4,3.4
27789,81,7118,15,5138,6,9,11,1.8888888888888888
27791,948,24073,6,824,11,5,8,3.8
27792,581,26205,16,11822,6,12,12,1.5
27794,93,19002,16,8302,26,15,0,1.7333333333333334
27798,809,29384,9,14604,1,9,3,0.4444444444444444
27799,517,20833,7,8089,9,6,10,3.1666666666666665
27800,252,9248,15,4206,29,3,14,14.333333333333334
27802,804,22552,4,3849,1,25,13,0.56
27804,100,9930,10,3187,0,10,10,1.0
27806,16,8165,7,12184,18,10,12,3.0
27808,445,8916,6,9377,24,30,12,1.2
27809,308,27264,16,14208,13,28,13,0.9285714285714286
27810,667,26374,9,14309,21,18,6,1.5
27811,105,16874,3,6594,26,9,13,4.333333333333333
27812,309,6940,6,3303,19,16,14,2.0625
27813,594,1345,19,11959,29,11,8,3.3636363636363638
27815,762,271,18,11036,11,11,1,1.0909090909090908
27817,880,22417,5,13859,23,28,11,1.2142857142857142
27818,857,16390,7,3272,20,15,6,1.7333333333333334
27819,608,29552,9,7755,7,4,4,2.75
27821,975,2464,2,9070,8,17,20,1.6470588235294117
27822,654,8108,1,13195,25,25,15,1.6
27823,937,28559,20,7816,1,28,19,0.7142857142857143
27824,975,954,12,3289,5,22,1,0.2727272727272727
27825,894,666,1,9346,11,23,5,0.6956521739130435
27826,440,29712,10,12085,14,0,13,27.0
27828,717,13535,9,3784,28,23,14,1.826086956521739
27832,223,27998,19,9537,21,21,4,1.1904761904761905
27833,127,14310,20,2623,2,18,4,0.3333333333333333
27835,364,23238,11,2332,23,20,17,2.0
27838,112,24790,12,8135,1,6,8,1.5
27839,889,26114,16,6455,29,1,11,40.0
27840,921,12515,11,10305,23,3,1,8.0
27841,432,24039,4,13783,25,25,12,1.48
27842,943,29903,13,7603,14,11,15,2.6363636363636362
27843,17,2254,18,9852,29,17,1,1.7647058823529411
27844,757,15360,5,1467,25,29,17,1.4482758620689655
27846,494,6027,6,10745,15,11,2,1.5454545454545454
27847,866,19213,6,1011,11,27,12,0.8518518518518519
27848,566,12731,12,9970,10,14,10,1.4285714285714286
27850,981,24146,13,767,27,5,5,6.4
27851,210,24771,1,2526,26,22,4,1.3636363636363635
27852,849,20589,18,13002,28,4,15,10.75
27857,322,5294,18,11356,19,11,19,3.4545454545454546
27859,867,1645,12,5801,17,15,8,1.6666666666666667
27861,684,8191,2,11853,5,7,5,1.4285714285714286
27866,535,26188,13,8322,7,27,1,0.2962962962962963
27868,699,22415,15,12199,26,17,18,2.588235294117647
27869,585,2136,10,9563,13,4,1,3.5
27870,214,21498,17,14823,4,27,15,0.7037037037037037
27872,4,7173,5,10273,16,3,6,7.333333333333333
27873,298,22564,4,6534,11,6,19,5.0
27875,764,28301,16,4535,1,30,12,0.43333333333333335
27877,704,6269,4,8085,2,4,4,1.5
27880,768,7435,4,1257,6,25,17,0.92
27882,780,8710,18,13832,22,5,12,6.8
27884,219,4891,9,10123,30,20,3,1.65
27886,378,18383,8,8773,13,28,14,0.9642857142857143
27888,555,18686,3,7372,12,9,0,1.3333333333333333
27889,76,1677,12,3688,6,20,1,0.35
27890,371,3375,14,8082,23,27,9,1.1851851851851851
27893,152,20788,14,5353,23,5,7,6.0
27894,483,7764,17,12727,10,24,16,1.0833333333333333
27895,826,22207,5,11094,18,16,6,1.5
27899,875,11866,2,4709,9,19,17,1.368421052631579
27901,92,14828,8,6018,4,8,17,2.625
27902,212,14515,12,13548,29,7,0,4.142857142857143
27904,864,26478,1,1720,0,4,13,3.25
27905,679,17517,8,13034,0,17,12,0.7058823529411765
27907,726,8745,5,3404,3,10,14,1.7
27908,7,25171,13,14698,7,9,12,2.111111111111111
27909,307,23091,3,4020,15,9,9,2.6666666666666665
27910,414,15613,9,5486,2,6,7,1.5
27912,883,15271,8,933,2,23,18,0.8695652173913043
27913,186,7548,15,14944,27,15,18,3.0
27916,498,26743,17,7395,18,11,13,2.8181818181818183
27920,490,25872,11,12575,9,22,9,0.8181818181818182
27921,524,17497,9,5987,1,4,7,2.0
27923,586,28220,5,695,15,28,1,0.5714285714285714
27924,192,20736,11,4255,30,19,9,2.0526315789473686
27925,577,5363,20,13323,8,3,17,8.333333333333334
27926,666,16420,16,3965,6,11,1,0.6363636363636364
27929,958,8464,13,1279,24,30,13,1.2333333333333334
27931,573,4691,3,5852,16,3,6,7.333333333333333
27934,387,21170,16,9090,12,0,20,32.0
27935,434,24077,2,14739,12,1,12,24.0
27937,851,6504,13,6184,17,10,19,3.6
27938,942,11853,3,1236,29,15,11,2.6666666666666665
27942,244,17456,10,7119,9,10,16,2.5
27945,251,719,3,1586,14,30,16,1.0
27947,744,14388,16,5585,3,5,0,0.6
27948,203,23637,16,9308,17,14,19,2.5714285714285716
27955,731,7465,16,7508,0,1,0,0.0
27956,941,15073,20,3421,0,21,17,0.8095238095238095
27957,355,19532,10,9765,27,22,13,1.8181818181818181
27958,395,18938,1,8995,19,7,4,3.2857142857142856
27959,199,11680,2,12231,12,3,12,8.0
27961,755,25910,2,14953,13,11,2,1.3636363636363635
27962,832,19617,3,5769,6,26,4,0.38461538461538464
27963,975,2927,20,13792,4,13,14,1.3846153846153846
27964,700,2745,16,845,23,24,11,1.4166666666666667
27965,91,7932,3,9307,29,0,17,46.0
27966,942,2596,17,3181,16,0,13,29.0
27967,335,6002,12,5631,2,0,17,19.0
27968,663,23278,7,14268,16,27,2,0.6666666666666666
27969,188,17056,6,11095,30,22,12,1.9090909090909092
27970,744,1803,6,3181,22,22,0,1.0
27975,110,4081,13,8794,24,1,6,30.0
27977,834,29347,9,9562,29,16,12,2.5625
27978,573,8740,8,4124,5,4,1,1.5
27983,278,13261,17,14209,15,17,0,0.8823529411764706
27984,909,26642,7,2732,12,30,19,1.0333333333333334
27989,322,4472,6,9281,22,15,17,2.6
27991,794,8494,17,10641,18,24,5,0.9583333333333334
27992,348,19568,16,3826,5,5,13,3.6
27993,779,26337,16,14728,19,5,17,7.2
27994,848,29830,18,2185,24,23,15,1.6956521739130435
27996,568,12781,18,7190,19,9,16,3.888888888888889
27997,183,2142,5,6630,22,21,11,1.5714285714285714
27999,844,12537,4,7790,13,4,19,8.0
28000,189,15301,7,10746,16,8,18,4.25
28002,141,21913,9,1221,26,5,17,8.6
28003,198,6144,1,5573,24,11,15,3.5454545454545454
28004,941,4111,9,10863,8,29,1,0.3103448275862069
28005,649,15255,10,4682,5,1,10,15.0
28006,140,19239,9,292,4,23,10,0.6086956521739131
28007,61,22601,13,6045,21,2,13,17.0
28008,838,17975,1,12406,5,5,15,4.0
28009,199,23092,1,10395,1,0,3,4.0
28011,679,24996,17,6224,8,17,8,0.9411764705882353
28012,354,1214,9,14490,22,23,9,1.3478260869565217
28013,311,11786,3,5077,25,0,10,35.0
28014,261,4386,11,3481,29,7,4,4.714285714285714
28015,92,28047,6,7953,6,20,8,0.7
28016,48,17179,14,10333,20,24,10,1.25
28018,272,9949,2,1131,15,23,9,1.0434782608695652
28021,318,10834,1,10003,21,26,9,1.1538461538461537
28023,449,19706,2,12555,17,26,5,0.8461538461538461
28024,539,9981,18,3159,10,11,1,1.0
28029,236,1988,9,4706,20,7,6,3.7142857142857144
28031,816,14183,12,13231,21,15,12,2.2
28033,935,6166,20,3179,21,29,4,0.8620689655172413
28035,735,28708,20,3434,25,30,10,1.1666666666666667
28036,8,18412,3,2261,7,11,4,1.0
28037,223,29247,1,9225,5,12,4,0.75
28038,748,2826,5,653,27,22,20,2.1363636363636362
28040,997,25421,8,14651,3,17,8,0.6470588235294118
28043,999,22058,20,10794,21,22,10,1.4090909090909092
28044,683,27691,12,1414,8,21,1,0.42857142857142855
28045,756,5957,16,14474,3,7,5,1.1428571428571428
28046,620,10377,8,7244,9,16,9,1.125
28047,566,18120,5,12662,30,1,0,30.0
28050,56,20972,14,10403,2,14,10,0.8571428571428571
28052,541,20409,15,2602,12,6,20,5.333333333333333
28053,123,19563,12,13868,5,6,1,1.0
28055,900,23423,12,14533,29,8,3,4.0
28056,157,13164,16,10217,30,26,16,1.7692307692307692
28059,310,11025,18,9111,29,21,1,1.4285714285714286
28061,505,12579,1,2755,27,15,15,2.8
28064,493,20503,18,4563,27,19,13,2.1052631578947367
28065,241,29811,5,3665,29,1,3,32.0
28067,417,3085,9,14586,2,5,14,3.2
28068,478,13747,15,4417,20,21,6,1.2380952380952381
28069,404,11619,7,2892,15,9,17,3.5555555555555554
28073,425,1725,6,2039,23,18,4,1.5
28074,728,26727,8,11465,5,7,6,1.5714285714285714
28075,932,7360,1,885,3,24,17,0.8333333333333334
28076,380,1074,13,7558,29,10,7,3.6
28077,380,1097,3,1610,28,22,11,1.7727272727272727
28079,153,29618,12,8841,18,11,11,2.6363636363636362
28080,258,17458,10,13665,24,24,3,1.125
28081,448,27259,13,3936,7,26,14,0.8076923076923077
28082,873,29101,16,2925,13,8,12,3.125
28085,521,12577,10,12474,1,7,9,1.4285714285714286
28087,984,26708,10,5133,16,30,16,1.0666666666666667
28089,871,19179,6,7819,23,10,8,3.1
28090,722,16395,20,6934,1,28,5,0.21428571428571427
28091,543,27488,10,13730,19,15,19,2.533333333333333
28094,787,19420,2,1932,21,18,7,1.5555555555555556
28095,162,11044,20,12910,21,18,11,1.7777777777777777
28096,974,29446,11,5348,5,13,15,1.5384615384615385
28097,402,14819,10,9828,1,12,11,1.0
28099,374,26917,2,10198,15,1,11,26.0
28100,264,7744,18,1642,22,7,8,4.285714285714286
28101,388,9392,9,5070,2,25,12,0.56
28103,338,20107,1,7337,1,13,18,1.4615384615384615
28104,401,9545,7,9555,27,12,16,3.5833333333333335
28105,970,27754,19,5318,7,9,0,0.7777777777777778
28106,587,27732,19,12091,20,3,18,12.666666666666666
28107,311,16927,10,7949,29,17,19,2.823529411764706
28109,432,7098,11,13482,8,8,0,1.0
28110,777,29934,20,8247,18,23,5,1.0
28113,477,22101,15,2821,24,7,18,6.0
28114,395,3574,13,12845,1,24,17,0.75
28115,180,28514,13,2630,30,27,9,1.4444444444444444
28116,681,29312,8,9694,15,15,9,1.6
28119,447,4889,15,1883,28,30,19,1.5666666666666667
28120,143,20310,4,11290,14,24,17,1.2916666666666667
28122,863,7368,6,8253,8,14,11,1.3571428571428572
28123,544,4032,3,5420,22,13,10,2.4615384615384617
28125,837,12600,20,10972,7,27,13,0.7407407407407407
28126,552,21184,13,10685,3,14,3,0.42857142857142855
28127,857,12022,12,13047,5,27,11,0.5925925925925926
28128,433,7482,1,1786,18,1,4,22.0
28129,975,17944,1,7884,24,9,0,2.6666666666666665
28130,716,28735,2,6281,11,10,20,3.1
28133,91,8488,10,4396,27,3,1,9.333333333333334
28134,693,223,12,8692,4,17,0,0.23529411764705882
28135,377,8173,7,11464,12,9,11,2.5555555555555554
28136,846,6816,4,3894,30,11,18,4.363636363636363
28138,956,4142,19,9803,11,11,7,1.6363636363636365
28139,265,13079,3,2272,24,22,11,1.5909090909090908
28140,82,22398,8,10347,15,15,15,2.0
28141,421,10536,18,13887,10,26,12,0.8461538461538461
28142,287,2855,1,10361,6,2,0,3.0
28144,658,11912,12,12486,12,16,12,1.5
28145,438,19705,13,4144,8,14,20,2.0
28146,336,23202,14,8501,28,22,1,1.3181818181818181
28148,255,4570,8,10125,14,6,11,4.166666666666667
28149,300,23522,8,5131,8,28,0,0.2857142857142857
28151,203,27072,11,6955,8,15,11,1.2666666666666666
28152,321,9454,2,7965,1,1,12,13.0
28155,482,23231,7,3675,18,1,9,27.0
28156,778,25966,6,4571,18,3,0,6.0
28158,794,23118,6,4597,5,21,11,0.7619047619047619
28161,162,24498,17,9812,23,25,3,1.04
28163,596,5410,16,5284,16,19,20,1.894736842105263
28164,360,1470,14,10768,0,22,5,0.22727272727272727
28165,666,11592,1,1035,27,5,7,6.8
28168,142,25715,15,12686,22,15,15,2.466666666666667
28169,796,2896,6,1165,16,13,4,1.5384615384615385
28172,342,28822,14,7052,24,21,10,1.619047619047619
28176,158,25788,1,12423,18,15,20,2.533333333333333
28177,202,29699,11,14931,18,15,18,2.4
28180,264,18200,4,8444,11,6,10,3.5
28184,697,29522,6,6596,13,2,7,10.0
28185,65,29135,5,11765,22,21,6,1.3333333333333333
28190,90,3083,8,1521,9,8,3,1.5
28191,23,29552,14,8588,15,25,2,0.68
28192,83,28558,9,6936,17,10,16,3.3
28194,469,9379,8,121,26,7,11,5.285714285714286
28196,260,23865,1,14300,2,3,12,4.666666666666667
28197,535,3498,5,4597,9,6,7,2.6666666666666665
28200,250,22335,2,12897,25,17,12,2.176470588235294
28201,957,578,14,13364,30,28,0,1.0714285714285714
28202,525,12204,11,4233,23,14,12,2.5
28205,274,25753,4,3372,15,20,0,0.75
28206,270,3692,17,1798,9,6,7,2.6666666666666665
28207,411,2196,11,3543,20,13,10,2.3076923076923075
28209,854,7161,9,1088,15,27,3,0.6666666666666666
28210,202,6616,9,3658,12,5,1,2.6
28211,782,9015,19,9344,12,26,3,0.5769230769230769
28212,587,27420,6,4401,24,15,9,2.2
28214,489,19094,5,10055,13,5,16,5.8
28215,47,8606,10,9076,21,18,16,2.0555555555555554
28216,958,10391,15,12154,15,11,16,2.8181818181818183
28220,906,2384,11,14812,6,22,14,0.9090909090909091
28221,811,19140,16,4421,18,4,3,5.25
28222,281,1291,2,3118,15,16,19,2.125
28223,129,28524,17,364,14,4,0,3.5
28224,548,20052,15,4989,20,26,5,0.9615384615384616
28225,642,4999,7,13226,27,9,3,3.3333333333333335
28228,155,2054,19,6266,17,28,14,1.1071428571428572
28229,890,5178,10,3063,16,16,0,1.0
28230,194,166,4,983,25,12,1,2.1666666666666665
28233,403,19161,8,6432,27,4,19,11.5
28239,778,28791,12,2895,2,25,8,0.4
28241,564,15146,5,11821,12,11,0,1.0909090909090908
28242,842,23278,3,14466,5,21,11,0.7619047619047619
28243,614,13387,7,3585,3,30,8,0.36666666666666664
28249,997,15893,6,5499,15,24,16,1.2916666666666667
28250,641,7108,17,5641,8,23,12,0.8695652173913043
28252,92,27854,17,299,10,14,19,2.0714285714285716
28253,338,28919,3,8789,28,26,7,1.3461538461538463
28254,119,26833,1,12580,22,6,10,5.333333333333333
28256,824,14641,17,6257,0,24,18,0.75
28257,521,18838,8,604,16,14,18,2.4285714285714284
28259,563,13786,17,9614,24,28,0,0.8571428571428571
28262,297,24492,10,1125,4,29,8,0.41379310344827586
28263,706,2269,19,14398,15,12,11,2.1666666666666665
28264,941,12718,18,7442,23,30,9,1.0666666666666667
28266,532,1231,3,11399,8,3,15,7.666666666666667
28272,880,25431,16,2112,7,11,7,1.2727272727272727
28273,268,29802,8,3875,29,14,15,3.142857142857143
28274,593,11185,18,7938,5,8,16,2.625
28275,663,14714,13,10138,27,10,10,3.7
28276,963,6007,2,13905,7,24,20,1.125
28281,170,8529,2,7517,15,23,9,1.0434782608695652
28282,640,26586,6,3399,6,28,1,0.25
28283,690,23376,3,8805,30,12,1,2.5833333333333335
28284,955,26541,2,7507,13,23,5,0.782608695652174
28287,114,11129,12,1480,4,26,12,0.6153846153846154
28289,731,6595,15,1468,7,18,13,1.1111111111111112
28290,83,20926,7,10472,6,12,5,0.9166666666666666
28292,772,10924,6,7091,15,7,7,3.142857142857143
28295,217,20529,5,5327,11,7,6,2.4285714285714284
28296,119,15814,13,8868,7,1,15,22.0
28297,215,6315,14,4006,10,6,14,4.0
28298,942,27491,7,14496,1,28,8,0.32142857142857145
28300,186,22877,18,11376,26,17,10,2.1176470588235294
28301,789,3396,8,6639,25,3,10,11.666666666666666
28303,966,27818,9,144,1,19,5,0.3157894736842105
28304,222,6647,20,5945,12,28,11,0.8214285714285714
28305,227,20837,18,8431,21,13,15,2.769230769230769
28307,647,3570,7,4638,1,20,11,0.6
28314,24,23247,20,8355,30,25,4,1.36
28315,967,1184,13,7090,23,29,11,1.1724137931034482
28316,914,9197,7,13198,10,8,7,2.125
28317,772,19115,16,14935,8,29,9,0.5862068965517241
28318,176,739,11,13743,23,17,17,2.3529411764705883
28320,573,24530,18,10333,17,26,5,0.8461538461538461
28321,427,19243,17,2458,19,11,12,2.8181818181818183
28324,22,2694,9,4065,28,8,12,5.0
28325,727,26305,6,5013,17,7,11,4.0
28326,324,12278,3,7684,21,4,16,9.25
28327,965,23433,1,10713,12,5,14,5.2
28330,397,4157,15,1652,21,29,9,1.0344827586206897
28333,549,2601,11,505,10,21,9,0.9047619047619048
28335,653,2327,17,10524,6,17,3,0.5294117647058824
28337,155,9490,5,1055,12,9,17,3.2222222222222223
28338,138,3681,18,14120,11,6,15,4.333333333333333
28339,683,24126,20,14751,25,20,14,1.95
28340,131,19735,18,3546,15,16,1,1.0
28346,128,21737,2,4402,11,20,10,1.05
28349,848,24447,15,2021,13,3,18,10.333333333333334
28350,276,5830,4,14961,27,6,16,7.166666666666667
28351,720,2669,20,1625,24,12,5,2.4166666666666665
28352,759,111,10,13588,7,1,5,12.0
28354,262,19645,2,3500,24,9,19,4.777777777777778
28357,230,28592,1,10723,14,9,18,3.5555555555555554
28361,103,15842,15,11229,14,2,8,11.0
28367,134,26238,19,10800,16,13,12,2.1538461538461537
28368,940,5356,20,402,30,20,4,1.7
28370,129,5291,9,5611,26,8,10,4.5
28371,197,10782,4,8233,19,29,0,0.6551724137931034
28372,85,559,9,3659,9,17,19,1.6470588235294117
28373,429,27531,10,12056,29,13,7,2.769230769230769
28375,556,20704,15,1207,24,18,3,1.5
28377,396,2636,11,9513,8,17,10,1.0588235294117647
28378,82,27188,17,12118,12,26,12,0.9230769230769231
28379,603,10252,11,5276,20,23,13,1.434782608695652
28380,26,25749,4,4664,20,22,16,1.6363636363636365
28382,597,15857,15,6681,13,25,19,1.28
28383,697,29044,13,12646,23,14,0,1.6428571428571428
28384,600,26711,12,13037,15,3,1,5.333333333333333
28388,479,22417,15,4312,11,12,17,2.3333333333333335
28389,348,4413,16,13490,12,17,3,0.8823529411764706
28393,635,26954,5,5253,28,30,11,1.3
28395,592,24167,3,5774,18,22,7,1.1363636363636365
28396,169,15557,20,4112,4,28,11,0.5357142857142857
28397,825,25291,10,6162,3,29,3,0.20689655172413793
28399,270,9229,17,3875,25,26,9,1.3076923076923077
28400,268,5506,11,12922,28,17,17,2.6470588235294117
28403,924,19140,2,6853,19,15,2,1.4
28404,993,12042,4,5155,29,17,4,1.9411764705882353
28405,477,13441,17,13951,7,13,4,0.8461538461538461
28407,972,26348,14,246,17,8,9,3.25
28409,580,13020,8,7730,15,17,4,1.1176470588235294
28410,138,20259,1,10472,15,17,2,1.0
28412,897,1239,12,7510,18,8,3,2.625
28414,130,14834,10,2617,1,9,4,0.5555555555555556
28416,517,15988,15,645,12,7,18,4.285714285714286
28417,487,21851,11,14737,11,21,13,1.1428571428571428
28420,557,8319,5,14366,2,5,6,1.6
28421,709,14115,6,3516,17,9,15,3.5555555555555554
28422,476,982,2,12127,7,15,8,1.0
28424,972,17025,5,2532,8,25,17,1.0
28426,107,14514,11,8667,25,12,11,3.0
28428,240,12018,6,10335,20,17,13,1.9411764705882353
28430,27,6212,11,1931,22,16,10,2.0
28432,742,19320,19,14760,24,10,5,2.9
28435,223,12911,2,9898,10,3,14,8.0
28436,923,28402,16,3312,9,24,13,0.9166666666666666
28439,852,19897,1,3083,19,8,20,4.875
28441,995,7816,5,6081,26,27,18,1.6296296296296295
28442,398,27834,10,10561,27,19,12,2.0526315789473686
28444,936,3331,6,1934,11,0,8,19.0
28445,485,7312,4,752,11,6,20,5.166666666666667
28447,294,19117,12,991,25,4,20,11.25
28450,82,21193,13,11556,16,25,2,0.72
28452,206,5599,16,321,19,19,14,1.736842105263158
28453,562,840,3,9747,9,16,12,1.3125
28455,941,27918,6,13463,16,10,8,2.4
28456,998,20063,5,5636,28,10,1,2.9
28457,595,1671,7,12188,21,4,19,10.0
28458,258,8223,18,8566,19,12,19,3.1666666666666665
28459,306,26136,3,11967,8,27,15,0.8518518518518519
28462,4,4288,20,11914,0,23,0,0.0
28463,641,7700,2,7109,1,25,10,0.44
28464,113,3370,12,939,9,1,12,21.0
28465,117,14698,8,11452,10,28,11,0.75
28466,703,8497,20,1130,26,3,18,14.666666666666666
28468,180,7329,5,6394,8,5,17,5.0
28469,859,9589,17,10819,24,15,11,2.3333333333333335
28475,315,1522,13,783,21,15,9,2.0
28478,87,742,18,13542,29,6,20,8.166666666666666
28480,493,13058,9,2708,4,19,1,0.2631578947368421
28481,318,12851,1,12472,15,30,18,1.1
28482,599,16649,7,8564,18,13,13,2.3846153846153846
28484,370,15662,17,9198,0,22,15,0.6818181818181818
28485,296,1630,15,834,12,24,9,0.875
28486,564,26234,17,12516,16,1,0,16.0
28490,913,20207,11,4870,18,13,15,2.5384615384615383
28492,288,21370,3,1629,22,30,17,1.3
28495,426,25045,18,11928,10,12,13,1.9166666666666667
28496,478,22783,14,10158,2,6,3,0.8333333333333334
28497,228,1949,8,8546,29,18,5,1.8888888888888888
28498,408,6536,7,1440,24,18,9,1.8333333333333333
28499,572,6707,1,2482,2,10,8,1.0
28501,258,3854,5,10432,25,10,13,3.8
28502,193,216,8,12069,12,29,9,0.7241379310344828
28505,563,17626,6,8218,21,28,20,1.4642857142857142
28507,65,487,12,11119,29,6,13,7.0
28509,232,12819,7,12339,20,25,14,1.36
28510,490,28471,13,13676,7,4,15,5.5
28511,277,4676,10,8164,15,16,0,0.9375
28513,873,4763,7,3006,15,27,19,1.2592592592592593
28514,590,20776,3,9850,26,21,4,1.4285714285714286
28516,201,23584,15,4550,7,4,18,6.25
28518,877,16997,10,10361,21,0,14,35.0
28519,118,14382,16,12535,13,17,6,1.1176470588235294
28522,369,14472,16,9872,11,17,10,1.2352941176470589
28525,830,10172,11,10316,11,18,18,1.6111111111111112
28527,438,19137,5,4813,9,13,3,0.9230769230769231
28529,256,25766,5,13238,16,26,8,0.9230769230769231
28530,476,5371,3,12664,28,1,8,36.0
28534,589,23165,17,7210,11,21,7,0.8571428571428571
28535,953,23824,18,845,16,9,14,3.3333333333333335
28538,393,8606,8,4755,6,12,13,1.5833333333333333
28539,588,21871,8,2312,25,10,20,4.5
